Month,Day,Year,Song,Artist,Time
September,23,2013,As We Collide - Radio Edit,Christian Burns,2:56pm
September,23,2013,Be with You (Kiholm Remix),Aligator,2:49pm
September,23,2013,A Hundred Ways - Matt Bukovski Radio Edit,Ellie Lawson,2:46pm
September,23,2013,Suddenly - Dave Darell Vocal Mix,BT,2:37pm
September,23,2013,Suddenly - Dave Darell Vocal Mix,BT,2:36pm
September,23,2013,Love Again - Andrew Rayel Radio Edit,Andy Moor,2:32pm
September,23,2013,Love Again - Andrew Rayel Radio Edit,Andy Moor,2:32pm
September,23,2013,Saltwater - Original Mix,Chicane,10:43am
September,23,2013,Catch My Breath,Kelly Clarkson,12:28am
September,23,2013,Young And Beautiful,Lana Del Rey,12:26am
September,23,2013,Young And Beautiful,Lana Del Rey,12:23am
September,23,2013,Can't Stop - Bobina Radio Edit,Jes,12:20am
September,23,2013,Suerte (Whenever Wherever),Shakira,12:16am
September,23,2013,Catch My Breath,Kelly Clarkson,12:12am
September,23,2013,Save Me - Chris Schweizer Remix,Shogun,12:09am
September,23,2013,Young And Beautiful,Lana Del Rey,12:05am
September,22,2013,Letting Go [Mix Cut],BT,11:57pm
September,22,2013,Let You Go,Ferry Corsten,11:54pm
September,22,2013,Can't Stop - Bobina Radio Edit,Jes,11:51pm
September,22,2013,The State Of Dreaming,Marina and The Diamonds,11:49pm
September,22,2013,Aliens,Excision,11:44pm
September,22,2013,Una chica esta llorando,Los Acosta,11:41pm
September,22,2013,Suerte (Whenever Wherever),Shakira,11:38pm
September,22,2013,Every Other Way - George Acosta Remix,BT featuring JES,11:30pm
September,22,2013,Tonight,BT,11:27pm
September,22,2013,LRAD,Knife Party,11:22pm
September,22,2013,Catch My Breath,Kelly Clarkson,5:29pm
September,22,2013,Crash & Burn,Basshunter,5:28pm
September,22,2013,Catch My Breath,Kelly Clarkson,5:25pm
September,22,2013,Let You Go,Ferry Corsten,12:20pm
September,22,2013,Let You Go,Ferry Corsten,12:21am
September,22,2013,Let You Go,Ferry Corsten,12:08am
September,22,2013,Indigo,Yawn,12:05am
September,21,2013,Can't Stop - Bobina Radio Edit,Jes,11:47pm
September,21,2013,Catch My Breath,Kelly Clarkson,11:42pm
September,21,2013,It's Too Late - Radio Edit,Jes,11:42pm
September,21,2013,Catch My Breath,Kelly Clarkson,10:32pm
September,21,2013,Catch My Breath,Kelly Clarkson,10:27pm
September,21,2013,Today the Sun's On Us,Sophie Ellis-Bextor,8:03pm
September,21,2013,Calling Time,Basshunter,8:00pm
September,21,2013,El Cara de Verga,Grupo Marrano,3:55pm
September,21,2013,Atrapado Entre Tus Tetas,Grupo Marrano,3:53pm
September,21,2013,Penetreitor,Grupo Marrano,3:49pm
September,21,2013,La Chupa-Vergas,Grupo Marrano,3:47pm
September,21,2013,Stem The Tides [Mix Cut],BT,3:47pm
September,21,2013,Let You Go,Ferry Corsten,12:31pm
September,21,2013,Let You Go,Ferry Corsten,12:02am
September,21,2013,My Only Swerving,El Ten Eleven,12:01am
September,20,2013,One More (feat. Christina Soto),Atb,11:57pm
September,20,2013,Take You Higher - Radio Edit,Goodwill,11:51pm
September,20,2013,City Life [Mix Cut],BT,11:02pm
September,20,2013,Calling Time,Basshunter,10:56pm
September,20,2013,Calling Time,Basshunter,10:55pm
September,20,2013,From Lawnmower to Music,Basshunter,10:53pm
September,20,2013,Dream on the Dancefloor - Radio Edit,Basshunter,10:50pm
September,20,2013,Saturday,Basshunter,10:47pm
September,20,2013,Calling Time,Basshunter,10:44pm
September,20,2013,Wake Up Beside Me,Basshunter,10:42pm
September,20,2013,Dream on the Dancefloor (Rude Dog Remix) - Bonus Track,Basshunter,10:37pm
September,20,2013,Pitchy Track,Basshunter,10:34pm
September,20,2013,Dirty,Basshunter,10:31pm
September,20,2013,Crash & Burn,Basshunter,10:28pm
September,20,2013,Dirty,Basshunter,10:25pm
September,20,2013,Let You Go,Ferry Corsten,10:21pm
September,20,2013,Stem The Tides [Mix Cut],BT,9:59pm
September,20,2013,City Life [Mix Cut],BT,9:53pm
September,20,2013,En mi soledad,Grupo Marrano,5:59pm
September,20,2013,Lies,Marina and The Diamonds,1:28pm
September,19,2013,It's Too Late - Radio Edit,Jes,11:29pm
September,19,2013,Can't Stop - Radio Edit,Jes,11:25pm
September,19,2013,My Only Swerving,El Ten Eleven,11:20pm
September,19,2013,Apollo Road - Toby Hedges Radio Edit,Atb,9:29pm
September,19,2013,Take a Walk,Passion Pit,9:25pm
September,19,2013,Take a Walk,Masta Ace,5:02pm
September,19,2013,Take a Walk,Passion Pit,4:58pm
September,19,2013,Let You Go,Ferry Corsten,11:06am
September,19,2013,Every Other Way - George Acosta Remix,BT featuring JES,10:58am
September,19,2013,Teen Idle,Marina and The Diamonds,10:54am
September,19,2013,Every Other Way - Radio Edit,BT featuring JES,10:50am
September,19,2013,One More (feat. Christina Soto),Atb,10:46am
September,19,2013,Suerte (Whenever Wherever),Shakira,10:43am
September,19,2013,Tonight,BT,10:39am
September,19,2013,Applause,Lady Gaga,10:38am
September,19,2013,Aliens,Excision,10:33am
September,19,2013,Una chica esta llorando,Los Acosta,10:32am
September,19,2013,Vindicate,Datsik & Excision,10:27am
September,19,2013,Walk On Air,Ferry Corsten,10:25am
September,19,2013,Before You Go - Radio Edit,Jes,10:21am
September,19,2013,Estoy Aquí - Stereo,Shakira,10:17am
September,19,2013,It's Too Late - Radio Edit,Jes,10:14am
September,19,2013,Las de la Intuición,Shakira,10:10am
September,19,2013,Ojos Así,Shakira,10:06am
September,19,2013,Stem The Tides [Mix Cut],BT,9:52am
September,19,2013,City Life [Mix Cut],BT,9:38am
September,19,2013,Víveme,Laura Pausini,9:34am
September,19,2013,Valley Of The Dolls,Marina and The Diamonds,9:30am
September,19,2013,White Letters (feat. Melissa Loretta),Atb,9:26am
September,19,2013,Partysaurus Overflow (inspired by "Partysaurus Rex") - (Inspired by "Partysaurus Rex"),BT,9:20am
September,19,2013,Can't Stop - Bobina Radio Edit,Jes,9:17am
September,19,2013,Love Divine [Mix Cut],BT,9:09am
September,19,2013,Paradise [ASOT 604] - Original Mix,Aurosonic,4:21am
September,19,2013,Heartbeat - ATB's Deep From The Heart Remix,Atb,4:12am
September,19,2013,Love Divine [Mix Cut],BT,3:51am
September,19,2013,Applause,Lady Gaga,3:47am
September,19,2013,Vindicate,Datsik & Excision,3:09am
September,19,2013,Save Me - Chris Schweizer Remix,Shogun,2:47am
September,19,2013,Partysaurus Overflow (inspired by "Partysaurus Rex") - (Inspired by "Partysaurus Rex"),BT,2:41am
September,19,2013,Can't Stop - Bobina Radio Edit,Jes,2:38am
September,19,2013,I Loved You (Radio Edit),Steve Kaetzel,2:37am
September,19,2013,Yaya - Estiva Remix,Steve Brian,2:28am
September,19,2013,Are You Satisfied?,Marina and The Diamonds,2:24am
September,19,2013,One More (feat. Christina Soto),Atb,2:21am
September,19,2013,Las de la Intuición,Shakira,1:59am
September,19,2013,Let You Go,Ferry Corsten,1:56am
September,19,2013,Suerte (Whenever Wherever),Shakira,1:53am
September,19,2013,Shampain,Marina and The Diamonds,1:49am
September,19,2013,LRAD,Knife Party,1:34am
September,19,2013,City Life [Mix Cut],BT,1:28am
September,19,2013,Walk On Air,Ferry Corsten,1:22am
September,19,2013,Young And Beautiful,Lana Del Rey,1:18am
September,19,2013,Ciega Sordomuda,Shakira,1:14am
September,19,2013,Every Other Way - George Acosta Remix,BT featuring JES,1:00am
September,19,2013,My Only Swerving,El Ten Eleven,12:54am
September,19,2013,Love Divine [Mix Cut],BT,12:51am
September,19,2013,Tonight,BT,12:47am
September,19,2013,Valley Of The Dolls,Marina and The Diamonds,12:43am
September,19,2013,Can't Stop - Disco Fries Remix,Jes,12:40am
September,19,2013,Estoy Aquí - Stereo,Shakira,12:36am
September,19,2013,Can't Stop - Radio Edit,Jes,12:34am
September,19,2013,Letting Go [Mix Cut],BT,12:29am
September,19,2013,Applause,Lady Gaga,12:25am
September,19,2013,Hypocrates,Marina and The Diamonds,12:21am
September,19,2013,Dirty Thing,Telekinesis,12:20am
September,19,2013,It's A War,Blackbird Blackbird,12:19am
September,19,2013,My Only Swerving,El Ten Eleven,12:14am
September,19,2013,Love Again - Andrew Rayel Radio Edit,Andy Moor,12:10am
September,18,2013,Feed Me Diamonds,MNDR,11:59pm
September,18,2013,Play Hard (feat. Ne-Yo & Akon),David Guetta,11:58pm
September,18,2013,Play Hard (feat. Ne-Yo & Akon) [Albert Neve Remix],David Guetta,11:57pm
September,18,2013,Play Hard (feat. Ne-Yo & Akon) [R3hab Remix],David Guetta,11:57pm
September,18,2013,Play Hard (feat. Ne-Yo & Akon) [Spencer & Hill Remix],David Guetta,11:55pm
September,18,2013,Heartbeat (with Amurai) (feat. Melissa Loretta),Atb,11:42pm
September,18,2013,Partysaurus Overflow (inspired by "Partysaurus Rex") - (Inspired by "Partysaurus Rex"),BT,11:39pm
September,18,2013,Partysaurus Overflow (inspired by "Partysaurus Rex") - (Inspired by "Partysaurus Rex"),BT,11:36pm
September,18,2013,Tonight,BT,11:36pm
September,18,2013,Víveme,Laura Pausini,11:32pm
September,18,2013,Letting Go [Mix Cut],BT,11:27pm
September,18,2013,Applause,Lady Gaga,11:24pm
September,18,2013,Lies,Marina and The Diamonds,11:17pm
September,18,2013,Primadonna,Marina and The Diamonds,11:14pm
September,18,2013,Power & Control (Michael Woods Remix) - Michael Woods Remix,Marina and The Diamonds,11:10pm
September,18,2013,Power & Control (Michael Woods Remix) - Michael Woods Remix,Marina and The Diamonds,11:07pm
September,18,2013,Bubblegum Bitch,Marina and The Diamonds,11:04pm
September,18,2013,Lies,Marina and The Diamonds,10:31pm
September,18,2013,The Outsider,Marina and The Diamonds,10:31pm
September,18,2013,Starring Role,Marina and The Diamonds,10:27pm
September,18,2013,Primadonna - Bobby Rock Remix,Marina and The Diamonds,10:22pm
September,18,2013,Vindicate,Datsik & Excision,5:51pm
September,18,2013,Applause,Lady Gaga,5:44pm
September,18,2013,Lies,Marina and The Diamonds,10:50am
September,18,2013,Una chica esta llorando,Los Acosta,10:45am
September,18,2013,Vindicate,Datsik & Excision,10:40am
September,18,2013,Every Other Way - Radio Edit,BT featuring JES,10:36am
September,18,2013,Ojos Así,Shakira,10:32am
September,18,2013,Let You Go,Ferry Corsten,10:29am
September,18,2013,Applause,Lady Gaga,10:25am
September,18,2013,Applause,Lady Gaga,10:24am
September,18,2013,How To Be A Heartbreaker,Marina and The Diamonds,10:23am
September,18,2013,Suerte (Whenever Wherever),Shakira,10:19am
September,18,2013,Tonight,BT,10:16am
September,18,2013,Una chica esta llorando,Los Acosta,10:13am
September,18,2013,Love Divine [Mix Cut],BT,10:08am
September,18,2013,Las de la Intuición,Shakira,10:04am
September,18,2013,I Loved You (Radio Edit),Steve Kaetzel,10:00am
September,18,2013,Ciega Sordomuda,Shakira,9:56am
September,18,2013,Are You Satisfied?,Marina and The Diamonds,9:52am
September,18,2013,Valley Of The Dolls,Marina and The Diamonds,9:48am
September,18,2013,Young And Beautiful,Lana Del Rey,9:44am
September,18,2013,Walk On Air,Ferry Corsten,9:39am
September,18,2013,Can't Stop - Disco Fries Remix,Jes,9:31am
September,18,2013,Afterthought,Parker & Hanson,9:31am
September,18,2013,Before You Go - Radio Edit,Jes,9:24am
September,17,2013,The State Of Dreaming,Marina and The Diamonds,11:27pm
September,17,2013,Homewrecker,Marina and The Diamonds,11:11pm
September,17,2013,Lies,Marina and The Diamonds,11:07pm
September,17,2013,Primadonna,Marina and The Diamonds,10:21pm
September,17,2013,I Loved You (Radio Edit),Steve Kaetzel,8:28pm
September,17,2013,Walk On Air,Ferry Corsten,8:22pm
September,17,2013,Let You Go,Ferry Corsten,8:19pm
September,17,2013,Vindicate,Datsik & Excision,8:14pm
September,17,2013,Afterthought,Parker & Hanson,7:57pm
September,17,2013,Obvious,Betsie Larkin,7:52pm
September,17,2013,Love Again - Andrew Rayel Radio Edit,Andy Moor,7:48pm
September,17,2013,Before You Go - Radio Edit,Jes,1:24pm
September,17,2013,I Loved You (Radio Edit),Steve Kaetzel,1:07pm
September,17,2013,Víveme,Laura Pausini,1:03pm
September,17,2013,Las de la Intuición,Shakira,12:59pm
September,17,2013,Stem The Tides [Mix Cut],BT,12:51pm
September,17,2013,City Life [Mix Cut],BT,12:43pm
September,17,2013,Primadonna,Marina and The Diamonds,12:40pm
September,17,2013,Valley Of The Dolls,Marina and The Diamonds,12:36pm
September,17,2013,The State Of Dreaming,Marina and The Diamonds,12:32pm
September,17,2013,Primadonna - BURNS Remix,Marina and The Diamonds,12:28pm
September,17,2013,Power & Control,Marina and The Diamonds,12:24pm
September,17,2013,Lies,Marina and The Diamonds,12:20pm
September,17,2013,Lies,Marina and The Diamonds,12:17pm
September,16,2013,Love Divine [Mix Cut],BT,11:24pm
September,16,2013,Stem The Tides [Mix Cut],BT,11:17pm
September,16,2013,City Life [Mix Cut],BT,11:11pm
September,16,2013,Letting Go [Mix Cut],BT,11:06pm
September,16,2013,It's Too Late - Radio Edit,Jes,11:03pm
September,16,2013,Every Other Way - Radio Edit,BT featuring JES,10:59pm
September,16,2013,Tonight,BT,10:56pm
September,16,2013,Young And Beautiful,Lana Del Rey,10:52pm
September,16,2013,See The Sun (Aurosonic Intro Remix),Matt Darey Presents Urban Astronauts,10:46pm
September,16,2013,In And Out Of Phase,Andrew Bayer,10:23pm
September,16,2013,I Am Not A Robot,Marina and The Diamonds,9:59pm
September,16,2013,Let You Go,Ferry Corsten,9:18pm
September,16,2013,LRAD,Knife Party,9:16pm
September,16,2013,Can't Stop - Bobina Radio Edit,Jes,9:12pm
September,16,2013,Víveme,Laura Pausini,9:08pm
September,16,2013,Save Me - Chris Schweizer Remix,Shogun,9:07pm
September,16,2013,Save Me - Chris Schweizer Remix,Shogun,7:28pm
September,16,2013,LRAD,Knife Party,7:23pm
September,16,2013,Every Other Way - George Acosta Remix,BT featuring JES,7:17pm
September,16,2013,Una chica esta llorando,Los Acosta,7:17pm
September,16,2013,City Life [Mix Cut],BT,4:17pm
September,16,2013,Una chica esta llorando,Los Acosta,3:51pm
September,16,2013,Suerte (Whenever Wherever),Shakira,12:15pm
September,16,2013,LRAD,Knife Party,12:10pm
September,16,2013,Víveme,Laura Pausini,12:06pm
September,16,2013,Vindicate,Datsik & Excision,12:01pm
September,16,2013,City Life [Mix Cut],BT,11:28am
September,16,2013,As We Collide - Radio Edit,Christian Burns,11:28am
September,16,2013,Las de la Intuición,Shakira,11:24am
September,16,2013,Aliens,Excision,11:22am
September,16,2013,Letting Go [Mix Cut],BT,11:17am
September,16,2013,Ojos Así,Shakira,11:13am
September,16,2013,Estoy Aquí - Stereo,Shakira,11:09am
September,16,2013,Every Other Way - George Acosta Remix,BT featuring JES,11:01am
September,16,2013,Save Me - Chris Schweizer Remix,Shogun,10:56am
September,16,2013,One More (feat. Christina Soto),Atb,10:52am
September,16,2013,Young And Beautiful,Lana Del Rey,10:45am
September,16,2013,Lies,Marina and The Diamonds,10:35am
September,16,2013,Lies,Marina and The Diamonds,10:03am
September,16,2013,Starring Role,Marina and The Diamonds,10:02am
September,16,2013,The State Of Dreaming,Marina and The Diamonds,9:55am
September,16,2013,Starring Role,Marina and The Diamonds,9:51am
September,16,2013,Homewrecker,Marina and The Diamonds,9:48am
September,16,2013,Lies,Marina and The Diamonds,9:44am
September,16,2013,Primadonna,Marina and The Diamonds,9:40am
September,16,2013,Suerte (Whenever Wherever),Shakira,9:02am
September,16,2013,Heartbeat (with Amurai) (feat. Melissa Loretta),Atb,8:52am
September,16,2013,I Am Not A Robot,Marina and The Diamonds,1:13am
September,16,2013,Shampain,Marina and The Diamonds,1:10am
September,16,2013,Are You Satisfied?,Marina and The Diamonds,1:07am
September,16,2013,How To Be A Heartbreaker,Marina and The Diamonds,1:03am
September,16,2013,Hypocrates,Marina and The Diamonds,12:59am
September,16,2013,Valley Of The Dolls,Marina and The Diamonds,12:55am
September,16,2013,Teen Idle,Marina and The Diamonds,12:51am
September,16,2013,Power & Control,Marina and The Diamonds,12:46am
September,16,2013,The State Of Dreaming,Marina and The Diamonds,12:43am
September,16,2013,Lies,Marina and The Diamonds,12:39am
September,16,2013,Walk On Air,Ferry Corsten,12:34am
September,15,2013,Let You Go,Ferry Corsten,9:51pm
September,15,2013,Vindicate,Datsik & Excision,9:46pm
September,15,2013,Can't Stop - Bobina Radio Edit,Jes,9:43pm
September,15,2013,As We Collide - Radio Edit,Christian Burns,9:40pm
September,15,2013,Yaya - Estiva Remix,Steve Brian,9:33pm
September,15,2013,Love Divine [Mix Cut],BT,9:29pm
September,15,2013,Stem The Tides [Mix Cut],BT,9:21pm
September,15,2013,City Life [Mix Cut],BT,9:15pm
September,15,2013,Letting Go [Mix Cut],BT,9:09pm
September,15,2013,It's Too Late - Radio Edit,Jes,9:06pm
September,15,2013,Every Other Way - Radio Edit,BT featuring JES,9:02pm
September,15,2013,Tonight,BT,8:59pm
September,14,2013,Young And Beautiful,Lana Del Rey,10:41pm
September,14,2013,Resurection - Radio Edit,PPK,10:38pm
September,14,2013,Light The Skies - Retrobyte Classic Electrobounce Mix,Cerf,10:37pm
September,14,2013,Fuiste Mala,A.B. Quintanilla III,10:24pm
September,14,2013,Fuiste Mala,A.B. Quintanilla III,10:20pm
September,14,2013,Fuego - Live,A.B. Quintanilla III,10:17pm
September,14,2013,Fuego,A.B. Quintanilla III,10:13pm
September,14,2013,Before You Go - Radio Edit,Jes,5:47pm
September,14,2013,Vindicate,Datsik & Excision,4:20pm
September,13,2013,Suerte (Whenever Wherever),Shakira,8:29pm
September,13,2013,Can't Stop - Disco Fries Remix,Jes,8:23pm
September,13,2013,Can't Stop - Disco Fries Radio Edit,Jes,7:13pm
September,13,2013,Can't Stop - Bobina Remix,Jes,7:07pm
September,13,2013,Can't Stop - Bobina Intro Mix,Jes,6:59pm
September,13,2013,Can't Stop - Bobina Radio Edit,Jes,6:56pm
September,13,2013,Can't Stop - Radio Edit,Jes,6:52pm
September,13,2013,Can't Stop - Bobina Radio Edit,Jes,6:52pm
September,13,2013,Dump Party - Radio Mix,Spencer,6:51pm
September,13,2013,Helsinki Scorchin' - Bart Claessen Remix,Super8,5:59pm
September,13,2013,See The Sun (Aurosonic Intro Remix),Matt Darey Presents Urban Astronauts,5:51pm
September,13,2013,Breeze - DNS Project Remix,Aly,5:43pm
September,13,2013,In And Out Of Phase,Andrew Bayer,5:38pm
September,13,2013,Waiting For The Sun - TyDi's Stadium Mix,Beat Service,5:38pm
September,13,2013,Take Me,Ferry Corsten,5:14pm
September,13,2013,It's Too Late - Radio Edit,Jes,4:23pm
September,13,2013,Estoy Aquí - Stereo,Shakira,4:19pm
September,13,2013,Save Me - Chris Schweizer Remix,Shogun,4:16pm
September,13,2013,Save Me - Chris Schweizer Remix,Shogun,4:04pm
September,13,2013,Every Other Way - George Acosta Remix,BT featuring JES,3:56pm
September,13,2013,City Life [Mix Cut],BT,12:54pm
September,13,2013,White Letters (feat. Melissa Loretta),Atb,12:50pm
September,13,2013,One More (feat. Christina Soto),Atb,12:46pm
September,13,2013,Aliens,Excision,12:44pm
September,13,2013,I Loved You (Radio Edit),Steve Kaetzel,12:40pm
September,13,2013,Let You Go,Ferry Corsten,12:37pm
September,13,2013,Heartbeat (with Amurai) (feat. Melissa Loretta),Atb,12:32pm
September,13,2013,Suerte (Whenever Wherever),Shakira,12:25pm
September,12,2013,Suerte (Whenever Wherever),Shakira,2:15am
September,12,2013,Ojos Así,Shakira,2:07am
September,12,2013,Inevitable,Shakira,2:04am
September,12,2013,No Creo - En Vivo,Shakira,2:00am
September,12,2013,Si Te Vas,Shakira,1:56am
September,12,2013,Ciega Sordomuda,Shakira,1:48am
September,12,2013,Antologia,Shakira,1:43am
September,12,2013,Estoy Aquí - Stereo,Shakira,1:39am
September,12,2013,Dia de Enero,Shakira,1:38am
September,12,2013,Las de la Intuición,Shakira,1:35am
September,12,2013,Escucha atento,Laura Pausini,1:21am
September,12,2013,Víveme,Laura Pausini,1:17am
